ACO,BMType,Count,RA_2000,Dec_2000,Redshift,Richness,D_class,Mag_10,GLON_2000,GLAT_2000
S 857,II-III,15,303.4,-57.46666666666667,,0,5,17.1,340.0978396188848,-33.52947748619464
S 858,II-III,13,303.55,-19.466666666666665,,0,5,17.2,23.61545953203907,-26.643364313214107
S 859,I-II,4,304.2,-61.516666666666666,,0,5,16.5,335.21486710282875,-33.72772517375998
S 860,I,22,307.44999999999993,-86.18333333333334,,0,5,17.1,306.88726154744796,-28.66088770373948
S 861,I-II,2,304.69999999999993,-52.68333333333333,,0,5,16.5,345.8591790478429,-34.28850887865532
S 862,II-III,14,305.67499999999995,-77.96666666666667,,0,6,17.3,315.9139214559538,-31.192316277426112
S 863,I-II,6,304.79999999999995,-39.21666666666667,,0,5,17.1,1.9968436812961396,-33.088630877580115
S 864,III,120,304.775,-27.2,,2,6,17.3,15.73086981858408,-30.25664373581147
S 865,II,26,305.12499999999994,-33.266666666666666,,0,5,17.2,8.980072329504473,-32.146028440811996
S 866,I-II,-4,305.45,-49.7,.0183,0,3,15.2,349.4933415954495,-34.67288689216567
S 867,II,23,305.47499999999997,-40.983333333333334,,0,5,16.9,0.0026257016616784102,-33.876864899112306
S 868,I,13,305.74999999999994,-20.933333333333334,,0,5,16.8,22.893273277892952,-29.09411309485545
S 869,I-II,3,306.4749999999999,-61.8,,0,5,16.9,334.74255429854844,-34.77373730740783
S 870,III,25,307.42499999999995,-80.61666666666666,,0,6,17.3,312.8599098978063,-30.67759646753782
S 871,II-III,9,306.49999999999994,-51.3,,0,5,17.2,347.5603646592654,-35.38036781288775
S 872,I-II,28,307.22499999999997,-76.48333333333333,,0,5,17.1,317.4639715901294,-31.949527247931453
S 873,I-II,-29,306.4749999999999,-33.55,.0371,0,5,17.1,8.95388599856664,-33.307817859618375
S 874,II?,127,306.49999999999994,-27.683333333333334,,2,6,17.4,15.703283333026025,-31.861840467255536
S 875,II,15,307.59999999999997,-77.03333333333333,,0,5,17.1,316.81566962951234,-31.86587498754754
S 876,II,-9,307.3,-48.516666666666666,,0,5,16.9,350.99608894011067,-35.83949834506811
S 877,I-II,28,307.79999999999995,-53.68333333333333,,0,5,17.2,344.60827490428227,-36.133944208214444
S 878,II-III,23,307.79999999999995,-48.233333333333334,,0,5,17.2,351.35882849153126,-36.162711927610886
S 879,I-II,24,308.09999999999997,-41.016666666666666,,0,5,17.2,0.27796840610356294,-35.84526288519708
S 880,II,9,308.54999999999995,-59.68333333333333,,0,6,17.3,337.1652621878773,-36.042172205037204
S 881,II-III,17,308.87499999999994,-57.28333333333333,,0,5,17.1,340.0981548138329,-36.486141992692154
S 882,I,-14,308.87499999999994,-43.43333333333333,.0290,0,4,16.2,357.3651642680818,-36.65279481254842
S 883,II-III,11,309.025,-58.3,,0,5,16.7,338.8306175335905,-36.45417860611782
S 884,I-II,20,308.95,-50.666666666666664,,0,5,17.1,348.33585299137224,-36.925587213645635
S 885,I-II,22,309.125,-57.61666666666667,,0,4,16.1,339.6678885219301,-36.58455450249537
S 886,II-III,9,309.29999999999995,-31.633333333333333,,0,5,17.1,11.848743061022018,-35.208927943749806
S 887,I-II,14,309.3999999999999,-37.15,,0,5,17.1,5.187681125145598,-36.3231836991829
S 888,II,-3,309.9,-57.85,,0,5,17.1,339.31787734830755,-36.96799510952942
S 889,II-III,7,310.0,-53.05,.0437,0,4,16.0,345.31324097877575,-37.47764907148087
S 890,I,14,310.125,-40.06666666666667,,0,3,15.6,1.669273626581895,-37.26705539761
S 891,I,2,310.17499999999995,-20.733333333333334,,0,3,15.5,24.75656650655155,-32.91434539205782
S 892,II,16,310.42499999999995,-37.65,.0254,0,4,16.1,4.717805860123553,-37.201440273377514
S 893,II,-65,311.32499999999993,-73.41666666666667,.0503,0,5,16.7,320.5321757879259,-33.92358625307002
S 894,I-II,5,310.9,-26.416666666666668,.0409,0,4,16.0,18.46231176693375,-35.27902234183471
S 895,II,-42,311.19999999999993,-18.233333333333334,,0,5,16.8,27.949745588227458,-32.952639707897305
S 896,II-III,28,311.32499999999993,-39.96666666666667,,0,5,17.2,1.9150607229128087,-38.17082676866982
S 897,I,25,311.84999999999997,-38.4,.0224,0,4,15.7,3.9548585860540033,-38.409402386084906
S 898,I-II,3,311.84999999999997,-30.15,.0282,0,5,16.9,14.239138942306015,-37.01439431675431
S 899,I,9,312.0999999999999,-38.85,,0,5,16.5,3.41050972715674,-38.65295639610756
S 900,I,12,312.17499999999995,-37.983333333333334,.0243,0,2,14.6,4.52147865118314,-38.61503236570805
S 901,I-II,11,312.29999999999995,-41.166666666666664,,0,5,17.1,0.46547441278603535,-39.01037575008159
S 902,II-III,98,312.875,-71.88333333333334,,2,6,17.3,322.0916009234762,-34.876935616913514
S 903,I-II:,90,312.525,-24.083333333333332,,2,6,17.3,21.72781182058535,-36.030434787376855
S 904,II,-2,312.95,-42.75,,0,5,16.6,358.4579344538384,-39.58223669094305
S 905,III,117,312.95,-25.5,,2,6,17.3,20.175344646644525,-36.80187137910218
S 906,II,29,313.09999999999997,-51.95,.0467,0,4,15.9,346.52453691369175,-39.44508867287171
S 907,I,3,313.575,-43.05,,0,4,16.0,358.0888858126712,-40.050491305616745
S 908,I-II,28,313.75,-37.56666666666667,,0,5,17.2,5.236212526862793,-39.80528890959981
S 909,III,25,313.875,-43.516666666666666,,0,3,15.5,357.4854671422311,-40.280357120894365
S 910,III,132,314.34999999999997,-64.65,.311,3,6,17.4,330.3992904466057,-37.67043885246576
S 911,III,26,314.65,-42.95,,0,5,17.2,358.24544630344406,-40.83401742703655
S 912,II-III,109,314.92499999999995,-50.3,,2,6,17.4,348.5304385907484,-40.7410736270717
S 913,I,3,315.15,-67.11666666666666,,0,6,17.3,327.315149414074,-37.227114109354055
S 914,I,-14,315.15,-28.883333333333333,,0,5,17.2,16.62117893354996,-39.53525637117758
S 915,II-III,0,315.24999999999994,-40.983333333333334,,0,5,17.0,0.8692257501693196,-41.22021033097811
S 916,I-II,3,315.42499999999995,-41.416666666666664,,0,4,16.0,0.29948020399687264,-41.368109611386245
S 917,I,18,315.42499999999995,-38.5,,0,3,15.6,4.175345129930191,-41.205654283532105
S 918,I-II,7,315.72499999999997,-37.983333333333334,,0,3,15.5,4.886092474607089,-41.39897163769057
S 919,I,6,316.275,-43.43333333333333,.0487,0,4,15.8,357.6096117759812,-42.02140101417453
S 920,II,45,316.65,-57.65,,0,6,17.4,338.75102925763997,-40.54676858893332
S 921,II,27,316.7,-44.81666666666667,.0290,0,3,15.4,355.7350664199119,-42.29680841701
S 922,I,24,316.72499999999997,-39.63333333333333,.0306,0,3,15.3,2.7439968085560302,-42.283941460777896
S 923,II-III,28,316.87499999999994,-42.85,,0,5,17.2,358.3934981865141,-42.463191049473984
S 924,I,13,316.97499999999997,-47.166666666666664,.0165,0,4,15.9,352.54682221016736,-42.35736517582567
S 925,I-II,14,317.45,-27.0,,0,5,17.2,19.63174651235711,-41.08637350024164
S 926,II,7,318.92499999999995,-76.91666666666667,,0,5,17.0,315.7209447114031,-34.24630858007579
S 927,II,29,319.25,-59.4,.0602,0,4,16.2,336.0424610432508,-41.3965782450189
S 928,I-II,10,319.5,-45.6,,0,5,17.0,354.50004514367527,-44.219249031124235
S 929,II,-29,319.45,-22.766666666666666,,0,4,16.3,25.713158695888207,-41.73127747458618
S 930,III,25,319.74999999999994,-53.2,,0,5,16.8,344.05854969036386,-43.24727604368654
S 931,III,53,319.775,-48.8,,1,6,17.4,350.04027741578494,-44.042982370394235
S 932,I,11,320.25,-72.3,,0,5,16.9,320.4847177345357,-36.77755896791695
S 933,I,24,319.9,-45.38333333333333,,0,5,17.1,354.7686135475553,-44.51709378232696
S 934,II,-4,321.87499999999994,-85.01666666666667,,0,5,17.1,307.41053732052796,-30.19397252853305
S 935,III,67,320.12499999999994,-54.46666666666667,,1,6,17.4,342.29681284330064,-43.17769460594848
S 936,III?,127,320.2,-51.31666666666667,,2,6,17.4,346.52875081866495,-43.895430604178415
S 937,III,53,320.4,-63.583333333333336,,1,6,17.4,330.5785517277716,-40.51396798100141
S 938,II-III,51,320.17499999999995,-32.96666666666667,,1,6,17.4,12.213793102475394,-44.48878421584504
S 939,I,-4,320.34999999999997,-46.6,,0,5,17.1,353.0242790173449,-44.70715461346776
S 940,II,-12,320.79999999999995,-21.083333333333332,,0,4,16.1,28.3818307759329,-42.42319313084678
S 941,II-III,11,321.09999999999997,-56.31666666666667,,0,5,17.2,339.64851071081796,-43.23130942426265
S 942,II,-2,320.99999999999994,-20.183333333333334,,0,5,16.9,29.61764686652524,-42.316350084018076
S 943,II,60,321.54999999999995,-63.03333333333333,,1,6,17.4,330.9934858997043,-41.20013212394575
S 944,II-III,14,321.34999999999997,-30.9,,0,6,17.4,15.294773349988299,-45.19114615192104
S 945,III,137,321.57499999999993,-48.016666666666666,,3,6,17.4,350.88073891601323,-45.34076237239465
S 946,I:,55,321.57499999999993,-32.05,,1,6,17.5,13.712659097706776,-45.54310088569392
S 947,III,9,322.22499999999997,-39.516666666666666,,0,4,16.3,3.0147386675261614,-46.51982925309963
S 948,III,40,322.49999999999994,-38.416666666666664,,0,6,17.4,4.6158784549719245,-46.736017368452
S 949,I-II,-50,324.075,-83.93333333333334,,0,5,16.9,308.25501494907684,-31.0245226153083
S 950,I:,102,322.92499999999995,-28.866666666666667,,2,6,17.4,18.48792840521067,-46.20410046044169
S 951,II,-12,322.95,-19.633333333333333,,0,4,16.3,31.146902581216146,-43.87110783109949
S 952,II,23,323.025,-35.18333333333333,,0,4,16.2,9.366099102877902,-47.04641079262189
S 953,I-II,6,323.59999999999997,-72.03333333333333,,0,5,16.9,320.1365752177315,-37.80060013242808
S 954,II-III,34,323.72499999999997,-62.9,,0,6,17.4,330.6252715073916,-42.158932772325116
S 955,I,27,324.875,-83.33333333333333,.0569,0,5,17.1,308.73603097638426,-31.470323188727004
S 956,II-III,127,323.67499999999995,-52.21666666666667,,2,6,17.4,344.6125517697265,-45.789690918069454
S 957,III,12,323.9,-52.53333333333333,.0640,0,4,16.2,344.1223669107829,-45.83887999992846
S 958,I-II:,20,324.075,-56.18333333333333,.0691,0,5,16.6,339.12218530226124,-44.84563341855071
S 959,II,7,324.37499999999994,-47.03333333333333,,0,4,15.7,351.82872595031364,-47.36886421504263
S 960,II,-3,324.84999999999997,-72.8,,0,5,17.1,319.06185113297545,-37.7095315904785
S 961,III,47,324.47499999999997,-27.7,,0,6,17.4,20.52843907003013,-47.331483366242544
S 962,III,26,324.54999999999995,-27.75,,0,6,17.4,20.474544567782054,-47.406150507083446
S 963,III,10,324.97499999999997,-22.466666666666665,,0,3,15.2,28.135519881802175,-46.535700951747295
S 964,I-II,-5,325.84999999999997,-38.833333333333336,,0,4,16.2,3.9296413954381872,-49.346009887619076
S 965,II,29,325.95,-43.766666666666666,,0,5,17.2,356.40189782359994,-48.980660089444726
S 966,III:,98,325.97499999999997,-43.36666666666667,,2,6,17.4,357.0024600479088,-49.052727632078664
S 967,II,19,326.2749999999999,-62.416666666666664,,0,5,17.2,330.5191756315059,-43.423444877833106
S 968,I-II:,20,326.4,-51.6,.0534,0,3,15.4,344.8011708282747,-47.57551917758667
S 969,III:,53,326.4,-42.45,,1,6,17.4,358.33634511087035,-49.47643252328775
S 970,II:,179,326.42499999999995,-34.65,,3,6,17.4,10.383456366972915,-49.80337830579449
S 971,I-II,0,326.54999999999995,-46.516666666666666,.0324,0,4,16.1,352.16488546775554,-48.92940961798694
S 972,II-III?,180,326.54999999999995,-37.85,,3,6,17.4,5.419377419754347,-49.927024039420886
S 973,III,-17,328.9749999999999,-86.41666666666667,,0,6,17.3,305.79038952535495,-29.681820854603497
S 974,II-III:,18,327.04999999999995,-46.016666666666666,.0596,0,3,15.3,352.807973609234,-49.36820012963745
S 975,I-II,12,326.97499999999997,-17.633333333333333,,0,6,17.3,35.68493664161214,-46.76472918238031
S 976,I-II,0,327.34999999999997,-64.5,.0543,0,5,16.8,327.69688420227857,-42.849290893855596
S 977,II-III,10,327.275,-21.166666666666668,,0,5,17.2,30.888554260545874,-48.20117937252574
S 978,I-II,-62,327.825,-42.53333333333333,,0,5,16.7,357.99596759662205,-50.50751761086235
S 979,II:,163,328.32499999999993,-56.38333333333333,,3,6,17.5,337.6108813153103,-46.966548867569216
S 980,II,-2,329.0249999999999,-72.03333333333333,,0,4,16.2,318.9299881752719,-39.18142136923217
S 981,III,21,328.92499999999995,-55.56666666666667,.0347,0,2,14.7,338.5133026424718,-47.60288545884662
S 982,II,-64,329.59999999999997,-65.45,,0,5,17.0,325.90839185804515,-43.161454501847075
S 983,I,7,329.99999999999994,-19.2,,0,4,16.3,34.97965238570084,-50.00073775950531
S 984,II,-31,330.42499999999995,-66.7,,0,5,17.2,324.2391550825484,-42.735337471479085
S 985,II,29,330.15,-18.333333333333332,,0,5,17.2,36.31936146321712,-49.835796117651086
S 986,II:,88,330.59999999999997,-69.63333333333334,,2,6,17.5,321.0120972946764,-41.050064323594086
S 987,I-II,20,330.47499999999997,-22.416666666666668,,0,4,16.0,30.356376090427606,-51.406275294011785
S 988,I-II,16,331.12499999999994,-58.11666666666667,.0405,0,4,16.0,334.33373172250026,-47.55978279212049
S 989,I-II,25,331.09999999999997,-50.06666666666667,.0363,0,3,15.5,345.5815821337201,-50.87663219395724
S 990,II,-68,331.4,-63.13333333333333,,0,5,16.8,328.0061286612336,-45.08729915943907
S 991,III,96,331.47499999999997,-66.68333333333334,,2,6,17.4,323.9262663077261,-43.082272880152324
S 992,III,27,331.42499999999995,-38.13333333333333,,0,6,17.3,4.59860649585572,-53.7455371348861
S 993,II,19,331.67499999999995,-39.233333333333334,,0,5,17.2,2.7123654657785945,-53.8243651342513
S 994,III,25,333.22499999999997,-85.1,,0,6,17.3,306.57088460280454,-30.854695419381226
S 995,II-III,17,332.4,-74.45,,0,5,17.1,315.7526668488567,-38.3764874471174
S 996,III,92,332.325,-59.666666666666664,.1611,2,6,17.4,331.8908498380047,-47.32114707883056
S 997,II,-1,332.24999999999994,-35.11666666666667,,0,3,15.6,9.677023142733622,-54.58425986325463
S 998,II-III,78,332.6499999999999,-57.11666666666667,,1,6,17.4,335.05171222692815,-48.75877729228253
S 999,I-II,5,332.62499999999994,-20.9,,0,4,16.3,33.663525802432105,-52.88132493108371
S1000,I-II,-8,332.87499999999994,-33.68333333333333,,0,5,17.2,12.155478872211852,-55.11787942948806
S1001,II-III,70,333.12499999999994,-62.06666666666667,,1,6,17.4,328.6378066084465,-46.341574979564065
S1002,II-III,25,333.04999999999995,-45.46666666666667,,0,6,17.3,352.045320406911,-53.563746704930985
S1003,II,-10,333.34999999999997,-61.916666666666664,.0426,0,4,16.3,328.7300189654223,-46.513691763245504
S1004,I,-3,333.4,-43.333333333333336,,0,5,17.1,355.43499166026294,-54.36257280420431
S1005,II,-18,333.525,-36.7,,0,4,16.3,6.8192603807128345,-55.53024530341944
S1006,I,-19,334.09999999999997,-17.15,,0,6,17.4,40.29691105834133,-52.90113172480013
S1007,I-II,75,334.325,-61.13333333333333,,1,6,17.4,329.28204832283484,-47.34287925400036
S1008,III,106,334.425,-26.05,,2,6,17.5,25.792881331217608,-55.748050761483476
S1009,II,5,335.95,-84.8,,0,5,17.1,306.5818001928484,-31.23860679801105
S1010,III,82,334.69999999999993,-26.666666666666668,,2,6,17.4,24.786664237760732,-56.09898788394514
S1011,I,3,334.99999999999994,-62.083333333333336,.0426,0,5,17.0,327.8726316118474,-47.045731459443
S1012,III,29,334.97499999999997,-36.45,,0,6,17.3,7.085337829460821,-56.71195929604726
S1013,II,-8,335.325,-37.833333333333336,,0,6,17.3,4.519420037981296,-56.83351962054366
S1014,I-II,16,336.04999999999995,-80.16666666666667,.0481,0,3,15.5,310.0919116315655,-34.81835633090307
S1015,III,21,335.5249999999999,-42.5,,0,6,17.4,356.17605704935573,-56.076463453543006
S1016,II,-10,335.54999999999995,-38.65,,0,5,17.1,2.9943692389035497,-56.889776727296656
S1017,II-III,85,335.79999999999995,-51.4,,2,6,17.5,341.6778117166887,-53.07782846097924
S1018,III,96,335.775,-26.35,,2,6,17.4,25.64862390814746,-56.99338001460398
S1019,II?,66,335.95,-27.0,,1,6,17.4,24.514024746181388,-57.25345461140264
S1020,II-III,25,336.075,-56.46666666666667,.0355,0,4,15.9,334.4170691414838,-50.700932168511684
S1021,III,25,335.99999999999994,-32.583333333333336,,0,6,17.4,14.152258294642651,-57.73310595194617
S1022,III,4,336.325,-64.23333333333333,.0936,0,5,17.0,324.8787262643812,-46.17905865876663
S1023,III,27,336.3999999999999,-55.81666666666667,.0789,0,4,16.1,335.13191216357285,-51.20342266357919
S1024,II-III,18,336.87499999999994,-78.75,,0,5,17.2,311.0769969642272,-35.99523057219347
S1025,II?,96,336.44999999999993,-19.3,,2,6,17.5,38.255107591998645,-55.762719379193456
S1026,III,73,336.72499999999997,-27.333333333333332,,1,6,17.4,24.08858848453765,-57.98462984913033
S1027,II,4,337.09999999999997,-73.53333333333333,,0,5,17.0,315.4091167295202,-39.94081738969075
S1028,III?,93,336.99999999999994,-36.06666666666667,,2,6,17.5,7.493240652341487,-58.37485279658388
S1029,III,12,337.42499999999995,-53.916666666666664,,0,5,16.7,337.23867645411895,-52.71101693232852
S1030,I,-11,337.59999999999997,-71.43333333333334,,0,5,17.0,317.1563157196149,-41.578362967171785
S1031,III,21,337.57499999999993,-32.5,,0,6,17.3,14.298798502648042,-59.06121468973033
S1032,III?,85,337.9,-53.15,,2,6,17.4,338.0811618491937,-53.35195264656311
S1033,III,24,337.97499999999997,-35.016666666666666,,0,6,17.3,9.361518249796166,-59.2673532495676
S1034,II?,159,338.075,-29.783333333333335,,3,6,17.5,19.63215199236277,-59.41736561717176
S1035,III,0,338.44999999999993,-57.13333333333333,,0,6,17.5,332.37166130362226,-51.395231011003425
S1036,II-III,3,338.47499999999997,-39.45,,0,5,16.9,0.7028797438870278,-58.96832986327687
S1037,III,86,338.525,-46.86666666666667,,2,6,17.4,347.45854539710075,-56.63891812333164
S1038,I-II,4,338.775,-69.66666666666667,,0,5,16.9,318.40849191490577,-43.13330779535481
S1039,I-II:,24,338.72499999999997,-52.45,.0554,0,4,16.4,338.6518074058895,-54.14246726036979
S1040,I:,125,338.87499999999994,-28.366666666666667,,2,6,17.4,22.54589192521298,-59.99713998985148
S1041,III:,60,338.9,-35.06666666666667,,1,6,17.4,9.120065322955174,-60.016455685414314
S1042,I-II,5,338.95,-38.71666666666667,,0,5,16.9,1.9469902202173268,-59.48658785081859
S1043,I,-3,339.09999999999997,-24.333333333333332,,0,5,16.9,30.523414888109322,-59.549854201976885
S1044,III,126,339.19999999999993,-48.166666666666664,,2,6,17.4,344.9720943429027,-56.49338510385509
S1045,II-III,27,339.2249999999999,-38.05,,0,6,17.3,3.1535476393189725,-59.83222838370634
S1046,II,3,339.2749999999999,-44.266666666666666,,0,5,17.2,351.5351643423177,-58.12570013722842
S1047,I,13,339.2749999999999,-39.166666666666664,,0,5,16.8,0.9713165241188941,-59.6351534539939
S1048,II,108,339.7,-24.966666666666665,,2,6,17.4,29.515797582758122,-60.21535399660674
S1049,II-III,16,339.79999999999995,-38.233333333333334,,0,5,17.2,2.6117120480200016,-60.23828862491783
S1050,II,26,339.825,-36.15,,0,4,15.7,6.760170715509421,-60.628152373056956
S1051,II-III,29,339.875,-37.85,,0,5,17.1,3.3451435438906882,-60.374070121731734
S1052,II-III,-24,339.9,-45.3,,0,5,17.2,349.40526951146256,-58.1435004978437
S1053,II-III,24,339.97499999999997,-62.483333333333334,,0,6,17.3,325.20648710183065,-48.56413988230472
S1054,II,25,340.025,-63.7,,0,6,17.4,323.8628983069004,-47.74110279645807
S1055,II,0,340.825,-39.86666666666667,.0322,0,3,15.6,359.01097129892685,-60.6183134479099
S1056,I-II,15,341.17499999999995,-37.78333333333333,,0,5,17.2,3.041525218238222,-61.39253643201727
S1057,I,-11,341.525,-71.31666666666666,,0,4,16.3,315.9885372099223,-42.49059036834196
S1058,II-III,14,341.775,-73.71666666666667,,0,6,17.3,313.93126377094825,-40.6473900341627
S1059,II,-9,341.65,-43.75,,0,4,16.3,351.212590470236,-59.902503223420204
S1060,II,22,341.67499999999995,-46.016666666666666,.0331,0,4,15.8,347.15401175961495,-58.96419005992105
S1061,II,-62,342.47499999999997,-84.13333333333334,.0723,0,5,16.9,306.4325994561426,-32.145431699233896
S1062,I-II,21,342.04999999999995,-72.58333333333333,,0,5,17.2,314.7612872832782,-41.59600116283078
S1063,I-II,74,342.22499999999997,-44.516666666666666,,1,6,17.4,349.47932306906176,-59.96648417685086
S1064,II-III?,27,342.32499999999993,-32.85,,0,6,17.4,13.232150734595889,-63.041252218668454
